No.,ID,ページ,type,subtype,語句,読み,sentence,hint,question,choices,answerIndex,正解選択肢,explanation
633,vocab1300_p117_004,117,meaning_context,,ファンタジー,ファンタジー,魔法が出てくるファンタジー小説を読みました。,,ファンタジー の意味はどれ？,"[""物事の具合"", ""病気になること"", ""夢や空想の世界"", ""目や顔をそらすこと""]",2,夢や空想の世界,ファンタジーは、まぼろし・幻想・夢・空想の世界のことです。
634,vocab1300_p117_005,117,meaning_context,,顔をそむける,かおをそむける,こわい場面になり、妹は画面から顔をそむけました。,,顔をそむける の意味はどれ？,"[""夢の世界に入ること"", ""目や顔をそらすこと"", ""病気になること"", ""待ち望むこと""]",1,目や顔をそらすこと,顔をそむけるは、目や顔をそらすことです。
635,vocab1300_p117_006,117,meaning_context,,あんばい,あんばい,明日の発表の準備は、どんなあんばいですか。,,あんばい の意味はどれ？,"[""プロ並みの腕前"", ""病気になること"", ""待ち望んだこと"", ""物事の具合、加減、様子""]",3,物事の具合、加減、様子,あんばいは、物事の具合、加減、様子のことです。
636,vocab1300_p118_001,118,meaning_context,,頭が固い,あたまがかたい,その人は頭が固く、新しいやり方をなかなか受け入れません。,,頭が固い の意味はどれ？,"[""あたたかみがあること"", ""二つ以上のものを比べること"", ""柔軟な考え方ができないこと"", ""控えめな態度をとること""]",2,柔軟な考え方ができないこと,頭が固いは、柔軟な考え方ができないことです。
637,vocab1300_p118_002,118,meaning_context,,弱音を吐く,よわねをはく,練習がつらくなり、少しだけ弱音を吐きました。,,弱音を吐く の意味はどれ？,"[""相手を敬うこと"", ""弱々しい言葉を口にすること"", ""裏切られたように感じること"", ""柔軟に考えられないこと""]",1,弱々しい言葉を口にすること,弱音を吐くは、弱々しい言葉を口にすることです。
638,vocab1300_p118_003,118,meaning_context,,比較する,ひかくする,二つのかばんの大きさを比較して、使いやすい方を選びました。,,比較する の意味はどれ？,"[""弱々しい言葉を言うこと"", ""二つ以上のものを比べること"", ""あたたかみがあること"", ""控えめにすること""]",1,二つ以上のものを比べること,比較するは、二つ以上のものを比べることです。
639,vocab1300_p118_004,118,meaning_context,,へりくだる,へりくだる,その人はえらい先生にもへりくだって話しました。,,へりくだる の意味はどれ？,"[""裏切られたように感じること"", ""考え方が固いこと"", ""相手を敬い、控えめな態度をとること"", ""二つのものを比べること""]",2,相手を敬い、控えめな態度をとること,へりくだるは、相手を敬い、控えめな態度をとることです。
640,vocab1300_p118_005,118,meaning_context,,ぬくもり,ぬくもり,母が作った手ぶくろには、ぬくもりを感じました。,,ぬくもり の意味はどれ？,"[""あたたかみ"", ""弱々しい言葉"", ""比べること"", ""控えめな態度""]",0,あたたかみ,ぬくもりは、あたたかみのことです。
641,vocab1300_p118_006,118,meaning_context,,心外,しんがい,まじめにやったのに疑われて、心外でした。,,心外 の意味はどれ？,"[""考えが固いこと"", ""比べること"", ""あたたかみ"", ""意外なことが起こり、裏切られたような気がすること""]",3,意外なことが起こり、裏切られたような気がすること,心外は、意外なことが起こり、裏切られたような気がすることです。
642,vocab1300_p119_001,119,meaning_context,,はつらつ,はつらつ,新入生は、はつらつとした顔で教室に入りました。,,はつらつ の意味はどれ？,"[""忙しくて落ち着きがないようす"", ""うろたえること"", ""いきいきと元気がいいようす"", ""立場から降りること""]",2,いきいきと元気がいいようす,はつらつは、いきいきと元気がいいようすです。
643,vocab1300_p119_002,119,meaning_context,,あわただしい,あわただしい,月曜日の朝は、準備で家の中があわただしいです。,,あわただしい の意味はどれ？,"[""追いつめられること"", ""忙しくて落ち着きがないようす"", ""元気がいいようす"", ""一部で全体を理解すること""]",1,忙しくて落ち着きがないようす,あわただしいは、忙しくて落ち着きがないようすです。
644,vocab1300_p119_003,119,meaning_context,,一を聞いて十を知る,いちをきいてじゅうをしる,姉は一を聞いて十を知るような人で、説明を少し聞くだけで分かります。,,一を聞いて十を知る の意味はどれ？,"[""立場を降りること"", ""うろたえること"", ""一部分を聞いただけで、全体を理解する賢いようす"", ""忙しくなること""]",2,一部分を聞いただけで、全体を理解する賢いようす,一を聞いて十を知るは、一部分を聞いただけで、物事の全体を理解する賢いようすです。
645,vocab1300_p119_004,119,meaning_context,,身を引く,みをひく,父はその仕事から身を引くことになりました。,,身を引く の意味はどれ？,"[""今までの地位・仕事・立場などから降りること"", ""元気がいいこと"", ""追いつめられること"", ""全体を理解すること""]",0,今までの地位・仕事・立場などから降りること,身を引くは、今までの地位・仕事・立場などから降りることです。
646,vocab1300_p119_005,119,meaning_context,,まごつく,まごつく,初めての駅で、どの出口に行けばよいかまごつきました。,,まごつく の意味はどれ？,"[""落ち着きがないこと"", ""うろたえること"", ""立場から降りること"", ""元気がいいこと""]",1,うろたえること,まごつくは、うろたえることです。
647,vocab1300_p119_006,119,meaning_context,,せっぱつまる,せっぱつまる,しめ切りが近づき、せっぱつまった気持ちになりました。,,せっぱつまる の意味はどれ？,"[""一部で全体を理解すること"", ""忙しくて落ち着かないこと"", ""追いつめられて、身動きがとれなくなること"", ""うろたえること""]",2,追いつめられて、身動きがとれなくなること,せっぱつまるは、追いつめられて、身動きがとれなくなることです。
648,vocab1300_p120_001,120,meaning_context,,口が軽い,くちがかるい,その人は口が軽いので、秘密を話すのは少し心配です。,,口が軽い の意味はどれ？,"[""力になってくれた人"", ""形や内容がはっきりしていること"", ""おしゃべりで、言わなくていいことまで言うこと"", ""欠点がないこと""]",2,おしゃべりで、言わなくていいことまで言うこと,口が軽いは、おしゃべりで、言わなくていいことまで言ってしまうことです。
649,vocab1300_p120_002,120,meaning_context,,具体的,ぐたいてき,先生は、作文の直し方を具体的に説明してくれました。,,具体的 の意味はどれ？,"[""心や体に必要なもの"", ""形や内容が、はっきりとよく分かるようす"", ""面倒くさいこと"", ""言わなくていいことを言うこと""]",1,形や内容が、はっきりとよく分かるようす,具体的は、形や内容が、はっきりとよく分かるようすです。
650,vocab1300_p120_003,120,meaning_context,,恩人,おんじん,迷子になったときに助けてくれた人は、私の恩人です。,,恩人 の意味はどれ？,"[""欠点がないようす"", ""面倒くさいこと"", ""苦しいときや大変なときに、力になってくれた人"", ""はっきり分かるようす""]",2,苦しいときや大変なときに、力になってくれた人,恩人は、苦しいときや大変なときに、力になってくれた人です。
